customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,avg_monthly_charge,num_services
8067-NIOYM,0,0,1,1,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),21.1,490.65,0,1-2 years,19.625999999999998,0
1403-GYAFU,1,0,1,1,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,1360.25,0,4+ years,19.158450704225352,0
4234-XTNEA,1,0,0,0,2,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.95,174.45,0,0-1 year,58.15,1
1297-VQDRP,1,1,1,1,68,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),107.15,7379.8,0,4+ years,106.9536231884058,4
9282-IZGQK,0,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.0,85.0,1,0-1 year,42.5,1
5348-CAGXB,1,0,0,0,12,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.55,1021.75,0,0-1 year,78.59615384615384,2
0621-HJWXJ,0,0,1,0,63,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),81.55,5029.05,0,4+ years,78.57890625,1
5844-QVTAT,0,0,1,1,33,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,1,Mailed check,58.45,1955.4,0,2-4 years,57.51176470588236,3
8905-IAZPF,0,0,1,0,69,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),95.65,6744.2,0,4+ years,96.34571428571428,3
5394-MEITZ,0,0,1,1,60,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),80.6,4946.7,0,4+ years,81.09344262295082,5
6859-QNXIQ,0,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),113.1,8248.5,0,4+ years,112.9931506849315,6
2782-LFZVW,0,0,0,0,11,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,58.95,601.6,0,0-1 year,50.13333333333333,1
2866-IKBTM,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,0,0-1 year,9.775,0
1342-JPNKI,1,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),86.05,834.1,1,0-1 year,75.82727272727273,1
2817-NTQDO,1,0,0,0,13,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),45.55,597.0,1,1-2 years,42.642857142857146,3
7129-AZJDE,1,0,1,1,34,1,No,Fiber optic,No,No,No,No,No,Yes,One year,1,Bank transfer (automatic),78.95,2647.2,0,2-4 years,75.63428571428571,1
6986-IJDHX,1,0,1,1,39,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Mailed check,86.3,3266.0,1,2-4 years,81.65,2
2560-PPCHE,0,0,0,0,65,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),105.05,6744.25,0,4+ years,102.18560606060606,4
4676-MQUEA,1,1,1,0,50,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,1,Bank transfer (automatic),101.9,5265.5,0,4+ years,103.24509803921569,4
8138-EALND,1,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,311.6,0,1-2 years,19.475,0
3580-HYCSP,1,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),110.3,7966.9,0,4+ years,109.13561643835617,5
1352-HNSAW,0,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),115.6,8220.4,0,4+ years,112.60821917808218,6
2075-PUEPR,1,0,1,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.35,1153.25,0,4+ years,20.59375,0
1982-FEBTD,0,0,1,1,23,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.6,514.75,0,1-2 years,21.447916666666668,0
5301-GAUUY,1,0,0,0,32,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.35,2596.15,1,2-4 years,78.67121212121212,1
5791-KAJFD,0,0,1,1,56,1,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,1,Bank transfer (automatic),68.75,3808.0,0,4+ years,66.80701754385964,3
2654-VBVPB,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.9,19.9,0,0-1 year,9.95,0
1154-HYWWO,1,0,0,0,38,1,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Mailed check,70.6,2708.2,0,2-4 years,69.44102564102563,4
2501-XWWTZ,1,0,0,0,11,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.2,760.05,0,0-1 year,63.3375,0
3716-UVSPD,1,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,49.3,49.3,0,0-1 year,24.65,1
6815-ABQFQ,1,0,1,0,56,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,107.25,6033.3,0,4+ years,105.84736842105264,4
7343-EOBEU,1,0,1,0,3,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,23.6,89.05,0,0-1 year,22.2625,0
3701-SFMUH,1,0,1,1,7,1,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,0,Credit card (automatic),69.7,516.15,0,0-1 year,64.51875,3
6103-LIANB,1,0,1,1,59,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),99.5,5861.75,0,4+ years,97.69583333333334,3
7319-VENRZ,1,0,0,0,7,1,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,0,Bank transfer (automatic),64.3,445.95,0,0-1 year,55.74375,3
5846-NEQVZ,1,0,1,1,71,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),70.85,4973.4,0,4+ years,69.07499999999999,4
6967-QIQRV,1,0,1,1,15,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,0,Electronic check,101.9,1667.25,0,1-2 years,104.203125,4
5781-RFZRP,1,0,1,0,71,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),73.5,5357.75,0,4+ years,74.41319444444444,4
0939-YAPAF,0,0,0,0,35,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.25,3527.6,1,2-4 years,97.98888888888888,3
0308-IVGOK,0,0,0,0,11,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),40.4,422.6,0,0-1 year,35.21666666666667,3
7293-LSCDV,0,0,1,1,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.25,1103.25,0,4+ years,18.08606557377049,0
7025-WCBNE,1,1,0,0,47,1,Yes,DSL,No,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),59.6,2754.0,0,2-4 years,57.375,2
5756-JYOJT,0,0,0,0,11,1,No,DSL,No,No,Yes,Yes,No,Yes,One year,0,Credit card (automatic),64.9,697.25,0,0-1 year,58.104166666666664,3
4710-FDUIZ,1,0,1,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Credit card (automatic),100.3,5614.45,1,4+ years,98.49912280701754,3
6030-REHUX,0,1,1,0,28,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,110.85,3204.4,0,2-4 years,110.49655172413793,5
9548-LIGTA,1,0,1,0,61,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,81.05,4747.65,0,4+ years,76.57499999999999,5
5150-LJNSR,1,0,1,1,31,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,0,Bank transfer (automatic),98.05,3082.1,0,2-4 years,96.315625,3
8270-RKSAP,1,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.5,597.9,0,0-1 year,59.79,0
6522-YRBXD,1,1,1,0,35,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,94.55,3365.4,0,2-4 years,93.48333333333333,3
2640-LYMOV,1,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.65,38.8,0,0-1 year,12.933333333333332,0
1218-VKFPE,0,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.0,233.55,1,0-1 year,17.965384615384615,0
3627-FHKBK,0,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,75.3,75.3,1,0-1 year,37.65,1
2865-TCHJW,0,1,0,0,4,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.2,346.2,1,0-1 year,69.24,2
1423-BMPBQ,0,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.0,19.0,0,0-1 year,9.5,0
2393-DIVAI,0,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.0,61.7,0,0-1 year,15.425,0
5192-EBGOV,0,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.7,85.7,1,0-1 year,42.85,1
4568-KNYWR,1,0,0,0,52,1,No,DSL,Yes,Yes,No,No,Yes,No,Two year,1,Credit card (automatic),63.25,3342.45,0,4+ years,63.06509433962264,3
8752-IMQOS,1,0,1,1,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,85.1,0,0-1 year,14.183333333333332,0
0742-LAFQK,1,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,1,Electronic check,99.15,7422.1,0,4+ years,101.67260273972603,4
0795-LAFGP,1,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,90.4,6668.05,0,4+ years,92.61180555555556,6
0619-OLYUR,1,0,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),111.9,8071.05,0,4+ years,110.56232876712329,5
5512-IDZEI,1,0,1,1,46,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,24.9,1174.8,0,2-4 years,24.995744680851065,0
0459-SPZHJ,1,0,1,1,63,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),83.5,5435.0,0,4+ years,84.921875,5
0215-BQKGS,1,0,0,0,30,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),84.3,2438.6,0,2-4 years,78.66451612903225,3
9244-ZVAPM,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.6,45.6,0,0-1 year,22.8,0
0719-SYFRB,0,0,0,0,12,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,61.65,713.75,1,0-1 year,54.90384615384615,3
8208-EUMTE,1,0,0,0,16,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,54.85,916.15,0,1-2 years,53.891176470588235,5
5172-MIGPM,1,0,0,0,4,1,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,0,Mailed check,65.55,237.2,0,0-1 year,47.44,2
1710-RCXUS,1,0,1,0,51,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,1,Credit card (automatic),90.35,4614.55,0,4+ years,88.74134615384615,2
0374-FIUCA,1,0,1,0,65,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.4,1414.45,0,4+ years,21.43106060606061,0
5839-SUYVZ,1,0,0,0,16,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),74.55,1170.5,0,1-2 years,68.8529411764706,1
5173-ZXXXL,1,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.95,47.7,0,0-1 year,15.9,0
1096-ADRUX,0,0,1,1,66,1,Yes,Fiber optic,No,No,No,No,No,No,One year,1,Bank transfer (automatic),74.25,4859.25,0,4+ years,72.52611940298507,0
2001-MCUUW,1,0,0,0,46,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,108.65,4903.2,0,2-4 years,104.32340425531915,5
2731-GJRDG,0,0,0,0,32,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),109.55,3608.0,0,2-4 years,109.33333333333333,5
4723-BEGSG,1,0,1,0,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),86.65,6094.25,0,4+ years,83.48287671232876,5
6516-NKQBO,1,0,1,1,38,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),81.0,3084.9,0,2-4 years,79.10000000000001,5
8672-OAUPW,1,0,0,1,51,1,No,DSL,No,No,No,Yes,No,No,One year,0,Credit card (automatic),47.85,2356.75,0,4+ years,45.32211538461539,1
8207-DMRVL,1,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),114.55,8306.05,0,4+ years,113.78150684931506,6
3419-SNJJD,0,1,1,0,65,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),105.25,6786.4,1,4+ years,102.82424242424241,4
6543-CPZMK,1,0,1,1,9,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,29.95,248.95,1,0-1 year,24.895,1
4765-OXPPD,0,0,1,1,9,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,0,Mailed check,65.0,663.05,1,0-1 year,66.30499999999999,4
2804-ETQDK,1,0,0,1,66,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.55,1357.1,0,4+ years,20.255223880597015,0
6689-VRRTK,0,1,0,0,44,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),109.8,4860.35,0,2-4 years,108.00777777777779,5
7138-GIRSH,1,0,0,0,50,1,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),69.5,3418.2,0,4+ years,67.0235294117647,3
9396-ZSFLL,0,0,0,0,15,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,48.85,631.4,0,1-2 years,39.4625,0
6464-KEXXH,1,0,0,0,8,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),25.25,186.3,0,0-1 year,20.700000000000003,0
7134-MJPDY,0,1,0,0,66,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),102.85,6976.75,0,4+ years,104.13059701492537,4
5240-CAOYT,0,0,0,0,57,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),87.55,4884.85,0,4+ years,84.22155172413794,3
4059-IIEBK,0,0,0,0,7,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),78.55,522.95,0,0-1 year,65.36875,1
4881-JVQOD,1,1,1,1,10,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),34.55,362.6,0,0-1 year,32.96363636363637,1
0516-UXRMT,0,0,0,0,62,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,1,Electronic check,92.05,5755.8,0,4+ years,91.36190476190477,3
4851-BQDNX,1,0,1,1,40,1,No,Fiber optic,No,No,Yes,No,Yes,No,One year,1,Electronic check,85.05,3355.65,0,2-4 years,81.84512195121951,2
5148-HKFIR,0,0,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.7,406.95,0,1-2 years,19.378571428571426,0
1009-IRMNA,0,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.0,137.6,1,0-1 year,17.2,0
3003-CMDUU,0,0,1,0,25,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,95.15,2395.7,0,2-4 years,92.14230769230768,3
5016-IBERQ,1,0,1,0,23,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,84.25,1968.1,0,1-2 years,82.00416666666666,2
6797-UCJHZ,0,1,1,0,66,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),104.6,6819.45,0,4+ years,101.78283582089551,4
2469-DTSGX,0,1,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,111.65,7943.45,0,4+ years,108.81438356164384,5
4554-YGZIH,1,1,1,0,49,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Credit card (automatic),90.05,4547.25,1,4+ years,90.945,2
5099-BAILX,1,1,1,1,43,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),110.75,4687.9,1,2-4 years,106.54318181818181,5
9931-KGHOA,0,0,1,0,46,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),55.0,2473.95,0,2-4 years,52.63723404255319,1
1775-KWJKQ,1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.85,6562.9,0,4+ years,89.90273972602739,6
7665-VIGUD,1,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.35,176.3,0,0-1 year,16.027272727272727,0
9411-TPQQV,0,0,0,0,40,0,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),54.55,2236.2,0,2-4 years,54.541463414634144,4
7207-RMRDB,0,0,1,1,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.5,6985.65,1,4+ years,105.84318181818182,4
7954-MLBUN,1,0,0,0,31,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),99.45,3109.9,0,2-4 years,97.184375,4
2077-DDHJK,0,0,1,0,68,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),70.9,4911.35,0,4+ years,71.17898550724638,4
4913-EHYUI,1,1,1,1,56,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),104.55,5794.65,1,4+ years,101.66052631578947,4
0195-IESCP,1,0,1,0,10,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.25,855.3,1,0-1 year,77.75454545454545,1
9574-BOSMD,1,0,1,1,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.4,1620.2,0,4+ years,23.481159420289856,0
4580-TMHJU,0,0,1,1,43,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,56.15,2499.3,1,2-4 years,56.80227272727273,1
0970-ETWGE,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.55,89.55,1,0-1 year,44.775,2
4908-XAXAY,0,1,0,0,49,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,Bank transfer (automatic),89.85,4287.2,0,4+ years,85.744,3
8404-VLQFB,0,0,1,1,15,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,25.25,394.85,0,1-2 years,24.678125,0
1626-ERCMM,1,1,1,0,20,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.55,1899.65,1,1-2 years,90.45952380952382,2
0887-HJGAR,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.7,45.7,1,0-1 year,22.85,0
2391-IPLOP,1,0,1,1,50,1,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,1,Electronic check,69.65,3442.15,0,4+ years,67.49313725490197,3
5644-PDMZC,0,1,0,0,2,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,89.5,161.5,1,0-1 year,53.833333333333336,2
3509-GWQGF,1,1,0,0,24,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),70.0,1732.6,0,1-2 years,69.304,0
9576-ANLXO,0,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.55,222.3,1,0-1 year,55.575,0
2024-BASKD,0,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,74.6,74.6,1,0-1 year,37.3,1
5845-BZZIB,1,0,1,1,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,655.3,0,2-4 years,18.202777777777776,0
1140-UKVZG,0,0,0,0,17,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.8,475.25,0,1-2 years,26.40277777777778,0
4160-AMJTL,0,1,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.65,164.3,1,0-1 year,18.255555555555556,0
5183-SNMJQ,1,0,0,0,10,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),95.1,865.1,0,0-1 year,78.64545454545454,3
8100-PNJMH,1,0,1,1,68,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),88.85,6132.7,0,4+ years,88.87971014492753,6
7838-LAZFO,1,0,1,0,45,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),78.8,3597.5,0,2-4 years,78.20652173913044,5
4464-JCOLN,1,0,1,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.85,35.9,1,0-1 year,11.966666666666667,0
2085-JVGAD,1,0,1,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.35,697.65,0,2-4 years,18.35921052631579,0
5650-VDUDS,0,0,0,0,4,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,24.25,96.05,1,0-1 year,19.21,0
8095-WANWK,0,0,0,0,10,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.25,428.7,0,0-1 year,38.97272727272727,0
3030-ZKIWL,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05,0,0-1 year,10.025,0
9565-FLVCG,1,0,1,1,65,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,1,Mailed check,69.55,4459.15,0,4+ years,67.56287878787879,3
8755-OGKNA,0,0,1,1,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.5,1167.6,0,4+ years,20.13103448275862,0
2800-VEQXM,0,0,0,0,3,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,74.75,238.1,0,0-1 year,59.525,1
7538-GWHML,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.65,145.15,1,0-1 year,48.38333333333333,0
5533-RJFTJ,1,0,0,0,49,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),30.2,1453.1,0,4+ years,29.061999999999998,1
3859-CVCET,0,0,0,0,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.65,191.05,1,0-1 year,38.21,0
0214-JHPFW,0,0,1,0,70,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),57.8,4039.3,0,4+ years,56.89154929577465,5
5642-MHDQT,0,0,1,1,53,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.85,1039.45,0,4+ years,19.249074074074073,0
3088-FVYWK,1,0,1,1,53,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.55,1336.1,0,4+ years,24.74259259259259,0
